stock_date,open_price,close_price,low,high,volume,return
2022-07-01,3781,3825.33,3752.1,3829.82,4046950000,1.06
2022-07-05,3792.61,3831.39,3742.06,3832.19,5076590000,0.16
2022-07-06,3831.98,3845.08,3809.37,3870.91,4417720000,0.36
2022-07-07,3858.85,3902.62,3858.85,3910.63,4057770000,1.50
2022-07-08,3888.26,3899.38,3869.34,3918.5,3521620000,-0.08
2022-07-11,3880.94,3854.43,3847.22,3880.94,3423480000,-1.15
2022-07-12,3851.95,3818.8,3802.36,3873.41,3817210000,-0.92
2022-07-13,3779.67,3801.78,3759.07,3829.44,4109390000,-0.45
2022-07-14,3763.99,3790.38,3721.56,3796.41,4199690000,-0.30
2022-07-15,3818,3863.16,3817.18,3863.62,4143800000,1.92
2022-07-18,3883.79,3830.85,3818.63,3902.44,4046870000,-0.84
2022-07-19,3860.73,3936.69,3860.73,3939.81,4041070000,2.76
2022-07-20,3935.32,3959.9,3922.03,3974.13,4185300000,0.59
2022-07-21,3955.47,3998.95,3927.64,3999.29,4132790000,0.99
2022-07-22,3998.43,3961.63,3938.86,4012.44,3979240000,-0.93
2022-07-25,3965.72,3966.84,3943.46,3975.3,3568340000,0.13
2022-07-26,3953.22,3921.05,3910.74,3953.22,3778950000,-1.15
2022-07-27,3951.43,4023.61,3951.43,4039.56,4112180000,2.62
2022-07-28,4026.13,4072.43,3992.97,4078.95,4413000000,1.21
2022-07-29,4087.33,4130.29,4079.22,4140.15,4616360000,1.42
2022-08-01,4112.38,4118.63,4096.02,4144.95,4202810000,-0.28
2022-08-02,4104.21,4091.19,4079.81,4140.47,4727710000,-0.67
2022-08-03,4107.96,4155.17,4107.96,4167.66,4351760000,1.56
2022-08-04,4154.85,4151.94,4135.42,4161.29,4283320000,-0.08
2022-08-05,4115.87,4145.19,4107.31,4151.58,4085940000,-0.16
2022-08-08,4155.93,4140.06,4128.97,4186.62,4221090000,-0.12
2022-08-09,4133.11,4122.47,4112.09,4137.3,3913090000,-0.42
2022-08-10,4181.02,4210.24,4177.26,4211.03,4546010000,2.13
2022-08-11,4227.4,4207.27,4201.41,4257.91,4630200000,-0.07
2022-08-12,4225.02,4280.15,4219.78,4280.47,3788010000,1.73
2022-08-15,4269.37,4297.14,4256.9,4301.79,3696830000,0.40
2022-08-16,4290.46,4305.2,4277.77,4325.28,4329820000,0.19
2022-08-17,4280.4,4274.04,4253.08,4302.18,3885030000,-0.72
2022-08-18,4273.13,4283.74,4261.98,4292.53,3340330000,0.23
2022-08-19,4266.31,4228.48,4218.7,4266.31,3761340000,-1.29
2022-08-22,4195.08,4137.99,4129.86,4195.08,3907430000,-2.14
2022-08-23,4133.09,4128.73,4124.03,4159.77,3823520000,-0.22
2022-08-24,4126.55,4140.77,4119.97,4156.56,3583630000,0.29
2022-08-25,4153.26,4199.12,4147.59,4200.54,3566870000,1.41
2022-08-26,4198.74,4057.66,4057.66,4203.04,3832750000,-3.37
2022-08-29,4034.58,4030.61,4017.42,4062.99,3396510000,-0.67
2022-08-30,4041.25,3986.16,3965.21,4044.98,3835860000,-1.10
2022-08-31,4000.67,3955,3954.53,4015.37,4542490000,-0.78
2022-09-01,3936.73,3966.85,3903.65,3970.23,4152250000,0.30
2022-09-02,3994.66,3924.26,3906.21,4018.43,3665850000,-1.07
2022-09-06,3930.89,3908.19,3886.75,3942.55,4127340000,-0.41
2022-09-07,3909.43,3979.87,3906.03,3987.89,3890320000,1.83
2022-09-08,3959.94,4006.18,3944.81,4010.5,3966850000,0.66
2022-09-09,4022.94,4067.36,4022.94,4076.81,3901940000,1.53
2022-09-12,4083.67,4110.41,4083.67,4119.28,3814200000,1.06
2022-09-13,4037.12,3932.69,3921.28,4037.12,4224550000,-4.32
2022-09-14,3940.73,3946.01,3912.18,3961.94,4293240000,0.34
2022-09-15,3932.41,3901.35,3888.28,3959.14,4441830000,-1.13
2022-09-16,3880.95,3873.33,3837.08,3880.95,7954650000,-0.72
2022-09-19,3849.91,3899.89,3838.5,3900.45,3766850000,0.69
2022-09-20,3875.23,3855.93,3827.54,3876.01,4058050000,-1.13
2022-09-21,3871.4,3789.93,3789.49,3907.07,4078330000,-1.71
2022-09-22,3782.36,3757.99,3749.45,3790.9,4284600000,-0.84
2022-09-23,3727.14,3693.23,3647.47,3727.14,5144270000,-1.72
2022-09-26,3682.72,3655.04,3644.76,3715.67,4886140000,-1.03
2022-09-27,3686.44,3647.29,3623.29,3717.53,4577740000,-0.21
2022-09-28,3651.94,3719.04,3640.61,3736.74,4684850000,1.97
2022-09-29,3687.01,3640.47,3610.4,3687.01,4681810000,-2.11
2022-09-30,3633.48,3585.62,3584.13,3671.44,5645360000,-1.51
2022-10-03,3609.78,3678.43,3604.93,3698.35,4806680000,2.59
2022-10-04,3726.46,3790.93,3726.46,3791.92,5146580000,3.06
2022-10-05,3753.25,3783.28,3722.66,3806.91,4293180000,-0.20
2022-10-06,3771.97,3744.52,3739.22,3797.93,4252100000,-1.02
2022-10-07,3706.74,3639.66,3620.73,3706.74,4449660000,-2.80
2022-10-10,3647.51,3612.39,3588.1,3652.17,3834320000,-0.75
2022-10-11,3595.86,3588.84,3568.45,3640.66,4759030000,-0.65
2022-10-12,3590.83,3577.03,3573.86,3608.34,4006830000,-0.33
2022-10-13,3520.37,3669.91,3491.58,3685.41,5021680000,2.60
2022-10-14,3690.41,3583.07,3579.68,3712,4243030000,-2.37
2022-10-17,3638.65,3677.95,3638.65,3689.73,4352780000,2.65
2022-10-18,3746.26,3719.98,3686.53,3762.79,4483740000,1.14
2022-10-19,3703.11,3695.16,3666.51,3728.58,4223800000,-0.67
